id,scenario,measured_at,elapsed_sec,delta_tasks,delta_wait_ms,avg_wait_per_commit_ms,commits_per_sec,theoretical_max_tps
896,동기모드_10G_NIC,2026-05-14 15:28:42.595,299,39481,14060,0.35612066563663536,39481,2808.0369843527737
897,동기모드_10G_NIC,2026-05-14 15:28:43.595,300,41771,14064,0.33669292092600128,41771,2970.0654152445964
898,비동기모드_10G_NIC,2026-05-14 15:39:19.858,1,0,0,0,0,
899,비동기모드_10G_NIC,2026-05-14 15:39:20.874,2,0,0,0,0,
900,비동기모드_10G_NIC,2026-05-14 15:39:21.874,3,0,0,0,0,
901,비동기모드_10G_NIC,2026-05-14 15:39:22.874,4,0,0,0,0,
902,비동기모드_10G_NIC,2026-05-14 15:39:23.874,5,0,0,0,0,
903,비동기모드_10G_NIC,2026-05-14 15:39:24.874,6,0,0,0,0,
904,비동기모드_10G_NIC,2026-05-14 15:39:25.874,7,0,0,0,0,
905,비동기모드_10G_NIC,2026-05-14 15:39:26.874,8,0,0,0,0,
906,비동기모드_10G_NIC,2026-05-14 15:39:27.890,9,0,0,0,0,
907,비동기모드_10G_NIC,2026-05-14 15:39:28.890,10,0,0,0,0,
908,비동기모드_10G_NIC,2026-05-14 15:39:29.905,11,0,0,0,0,
909,비동기모드_10G_NIC,2026-05-14 15:39:30.905,12,0,0,0,0,
910,비동기모드_10G_NIC,2026-05-14 15:39:31.905,13,0,0,0,0,
911,비동기모드_10G_NIC,2026-05-14 15:39:32.905,14,0,0,0,0,
912,비동기모드_10G_NIC,2026-05-14 15:39:33.905,15,0,0,0,0,
913,비동기모드_10G_NIC,2026-05-14 15:39:34.905,16,0,0,0,0,
914,비동기모드_10G_NIC,2026-05-14 15:39:35.921,17,0,0,0,0,
915,비동기모드_10G_NIC,2026-05-14 15:39:36.921,18,0,0,0,0,
916,비동기모드_10G_NIC,2026-05-14 15:39:37.921,19,0,0,0,0,
917,비동기모드_10G_NIC,2026-05-14 15:39:38.921,20,0,0,0,0,
918,비동기모드_10G_NIC,2026-05-14 15:39:39.921,21,0,0,0,0,
919,비동기모드_10G_NIC,2026-05-14 15:39:40.936,22,0,0,0,0,
920,비동기모드_10G_NIC,2026-05-14 15:39:41.936,23,0,0,0,0,
921,비동기모드_10G_NIC,2026-05-14 15:39:42.936,24,0,0,0,0,
922,비동기모드_10G_NIC,2026-05-14 15:39:43.936,25,0,0,0,0,
923,비동기모드_10G_NIC,2026-05-14 15:39:44.952,26,0,0,0,0,
924,비동기모드_10G_NIC,2026-05-14 15:39:45.952,27,0,0,0,0,
925,비동기모드_10G_NIC,2026-05-14 15:39:46.952,28,0,0,0,0,
926,비동기모드_10G_NIC,2026-05-14 15:39:47.952,29,0,0,0,0,
927,비동기모드_10G_NIC,2026-05-14 15:39:48.952,30,0,0,0,0,
928,비동기모드_10G_NIC,2026-05-14 15:39:49.968,31,0,0,0,0,
929,비동기모드_10G_NIC,2026-05-14 15:39:50.968,32,0,0,0,0,
930,비동기모드_10G_NIC,2026-05-14 15:39:51.968,33,0,0,0,0,
931,비동기모드_10G_NIC,2026-05-14 15:39:52.968,34,0,0,0,0,
932,비동기모드_10G_NIC,2026-05-14 15:39:53.968,35,0,0,0,0,
933,비동기모드_10G_NIC,2026-05-14 15:39:54.968,36,0,0,0,0,
934,비동기모드_10G_NIC,2026-05-14 15:39:55.968,37,0,0,0,0,
935,비동기모드_10G_NIC,2026-05-14 15:39:56.968,38,0,0,0,0,
936,비동기모드_10G_NIC,2026-05-14 15:39:57.983,39,0,0,0,0,
937,비동기모드_10G_NIC,2026-05-14 15:39:58.983,40,0,0,0,0,
938,비동기모드_10G_NIC,2026-05-14 15:39:59.983,41,0,0,0,0,
939,비동기모드_10G_NIC,2026-05-14 15:40:00.983,42,0,0,0,0,
940,비동기모드_10G_NIC,2026-05-14 15:40:01.983,43,0,0,0,0,
941,비동기모드_10G_NIC,2026-05-14 15:40:02.983,44,0,0,0,0,
942,비동기모드_10G_NIC,2026-05-14 15:40:03.999,45,0,0,0,0,
943,비동기모드_10G_NIC,2026-05-14 15:40:04.999,46,0,0,0,0,
944,비동기모드_10G_NIC,2026-05-14 15:40:05.999,47,0,0,0,0,
945,비동기모드_10G_NIC,2026-05-14 15:40:06.999,48,0,0,0,0,
946,비동기모드_10G_NIC,2026-05-14 15:40:07.999,49,0,0,0,0,
947,비동기모드_10G_NIC,2026-05-14 15:40:08.999,50,0,0,0,0,
948,비동기모드_10G_NIC,2026-05-14 15:40:10.015,52,0,0,0,0,
949,비동기모드_10G_NIC,2026-05-14 15:40:11.015,53,0,0,0,0,
950,비동기모드_10G_NIC,2026-05-14 15:40:12.015,54,0,0,0,0,
951,비동기모드_10G_NIC,2026-05-14 15:40:13.015,55,0,0,0,0,
952,비동기모드_10G_NIC,2026-05-14 15:40:14.014,56,0,0,0,0,
953,비동기모드_10G_NIC,2026-05-14 15:40:15.014,57,0,0,0,0,
954,비동기모드_10G_NIC,2026-05-14 15:40:16.014,58,0,0,0,0,
955,비동기모드_10G_NIC,2026-05-14 15:40:17.030,59,0,0,0,0,
956,비동기모드_10G_NIC,2026-05-14 15:40:18.061,60,0,0,0,0,
957,비동기모드_10G_NIC,2026-05-14 15:40:19.061,61,0,0,0,0,
958,비동기모드_10G_NIC,2026-05-14 15:40:20.061,62,0,0,0,0,
959,비동기모드_10G_NIC,2026-05-14 15:40:21.061,63,0,0,0,0,
960,비동기모드_10G_NIC,2026-05-14 15:40:22.077,64,0,0,0,0,
961,비동기모드_10G_NIC,2026-05-14 15:40:23.077,65,0,0,0,0,
962,비동기모드_10G_NIC,2026-05-14 15:40:24.077,66,0,0,0,0,
963,비동기모드_10G_NIC,2026-05-14 15:40:25.077,67,0,0,0,0,
964,비동기모드_10G_NIC,2026-05-14 15:40:26.077,68,0,0,0,0,
965,비동기모드_10G_NIC,2026-05-14 15:40:27.093,69,0,0,0,0,
966,비동기모드_10G_NIC,2026-05-14 15:40:28.093,70,0,0,0,0,
967,비동기모드_10G_NIC,2026-05-14 15:40:29.093,71,0,0,0,0,
968,비동기모드_10G_NIC,2026-05-14 15:40:30.093,72,0,0,0,0,
969,비동기모드_10G_NIC,2026-05-14 15:40:31.093,73,0,0,0,0,
970,비동기모드_10G_NIC,2026-05-14 15:40:32.093,74,0,0,0,0,
971,비동기모드_10G_NIC,2026-05-14 15:40:33.092,75,0,0,0,0,
972,비동기모드_10G_NIC,2026-05-14 15:40:34.092,76,0,0,0,0,
973,비동기모드_10G_NIC,2026-05-14 15:40:35.108,77,0,0,0,0,
974,비동기모드_10G_NIC,2026-05-14 15:40:36.108,78,0,0,0,0,
975,비동기모드_10G_NIC,2026-05-14 15:40:37.108,79,0,0,0,0,
976,비동기모드_10G_NIC,2026-05-14 15:40:38.108,80,0,0,0,0,
977,비동기모드_10G_NIC,2026-05-14 15:40:39.108,81,0,0,0,0,
978,비동기모드_10G_NIC,2026-05-14 15:40:40.108,82,0,0,0,0,
979,비동기모드_10G_NIC,2026-05-14 15:40:41.108,83,0,0,0,0,
980,비동기모드_10G_NIC,2026-05-14 15:40:42.124,84,0,0,0,0,
981,비동기모드_10G_NIC,2026-05-14 15:40:43.124,85,0,0,0,0,
982,비동기모드_10G_NIC,2026-05-14 15:40:44.124,86,0,0,0,0,
983,비동기모드_10G_NIC,2026-05-14 15:40:45.124,87,0,0,0,0,
984,비동기모드_10G_NIC,2026-05-14 15:40:46.124,88,0,0,0,0,
985,비동기모드_10G_NIC,2026-05-14 15:40:47.124,89,0,0,0,0,
986,비동기모드_10G_NIC,2026-05-14 15:40:48.124,90,0,0,0,0,
987,비동기모드_10G_NIC,2026-05-14 15:40:49.124,91,0,0,0,0,
988,비동기모드_10G_NIC,2026-05-14 15:40:50.124,92,0,0,0,0,
989,비동기모드_10G_NIC,2026-05-14 15:40:51.140,93,0,0,0,0,
990,비동기모드_10G_NIC,2026-05-14 15:40:52.139,94,0,0,0,0,
991,비동기모드_10G_NIC,2026-05-14 15:40:53.139,95,0,0,0,0,
992,비동기모드_10G_NIC,2026-05-14 15:40:54.139,96,0,0,0,0,
993,비동기모드_10G_NIC,2026-05-14 15:40:55.140,97,0,0,0,0,
994,비동기모드_10G_NIC,2026-05-14 15:40:56.155,98,0,0,0,0,
995,비동기모드_10G_NIC,2026-05-14 15:40:57.155,99,0,0,0,0,
996,비동기모드_10G_NIC,2026-05-14 15:40:58.155,100,0,0,0,0,
997,비동기모드_10G_NIC,2026-05-14 15:40:59.155,101,0,0,0,0,
998,비동기모드_10G_NIC,2026-05-14 15:41:00.155,102,0,0,0,0,
999,비동기모드_10G_NIC,2026-05-14 15:41:01.155,103,0,0,0,0,
1000,비동기모드_10G_NIC,2026-05-14 15:41:02.155,104,0,0,0,0,
1001,비동기모드_10G_NIC,2026-05-14 15:41:03.155,105,0,0,0,0,
1002,비동기모드_10G_NIC,2026-05-14 15:41:04.171,106,0,0,0,0,
1003,비동기모드_10G_NIC,2026-05-14 15:41:05.171,107,0,0,0,0,
1004,비동기모드_10G_NIC,2026-05-14 15:41:06.171,108,0,0,0,0,
1005,비동기모드_10G_NIC,2026-05-14 15:41:07.171,109,0,0,0,0,
1006,비동기모드_10G_NIC,2026-05-14 15:41:08.170,110,0,0,0,0,
1007,비동기모드_10G_NIC,2026-05-14 15:41:09.170,111,0,0,0,0,
1008,비동기모드_10G_NIC,2026-05-14 15:41:10.170,112,0,0,0,0,
1009,비동기모드_10G_NIC,2026-05-14 15:41:11.186,113,0,0,0,0,
1010,비동기모드_10G_NIC,2026-05-14 15:41:12.186,114,0,0,0,0,
1011,비동기모드_10G_NIC,2026-05-14 15:41:13.186,115,0,0,0,0,
1012,비동기모드_10G_NIC,2026-05-14 15:41:14.186,116,0,0,0,0,
1013,비동기모드_10G_NIC,2026-05-14 15:41:15.186,117,0,0,0,0,
1014,비동기모드_10G_NIC,2026-05-14 15:41:16.186,118,0,0,0,0,
1015,비동기모드_10G_NIC,2026-05-14 15:41:17.186,119,0,0,0,0,
1016,비동기모드_10G_NIC,2026-05-14 15:41:18.186,120,0,0,0,0,
1017,비동기모드_10G_NIC,2026-05-14 15:41:19.202,121,0,0,0,0,
1018,비동기모드_10G_NIC,2026-05-14 15:41:20.202,122,0,0,0,0,
1019,비동기모드_10G_NIC,2026-05-14 15:41:21.202,123,0,0,0,0,
1020,비동기모드_10G_NIC,2026-05-14 15:41:22.202,124,0,0,0,0,
1021,비동기모드_10G_NIC,2026-05-14 15:41:23.202,125,0,0,0,0,
1022,비동기모드_10G_NIC,2026-05-14 15:41:24.202,126,0,0,0,0,
1023,비동기모드_10G_NIC,2026-05-14 15:41:25.202,127,0,0,0,0,
1024,비동기모드_10G_NIC,2026-05-14 15:41:26.202,128,0,0,0,0,
1025,비동기모드_10G_NIC,2026-05-14 15:41:27.217,129,0,0,0,0,
1026,비동기모드_10G_NIC,2026-05-14 15:41:28.217,130,0,0,0,0,
1027,비동기모드_10G_NIC,2026-05-14 15:41:29.217,131,0,0,0,0,
1028,비동기모드_10G_NIC,2026-05-14 15:41:30.217,132,0,0,0,0,
1029,비동기모드_10G_NIC,2026-05-14 15:41:31.217,133,0,0,0,0,
1030,비동기모드_10G_NIC,2026-05-14 15:41:32.217,134,0,0,0,0,
1031,비동기모드_10G_NIC,2026-05-14 15:41:33.218,135,0,0,0,0,
1032,비동기모드_10G_NIC,2026-05-14 15:41:34.218,136,0,0,0,0,
1033,비동기모드_10G_NIC,2026-05-14 15:41:35.217,137,0,0,0,0,
1034,비동기모드_10G_NIC,2026-05-14 15:41:36.233,138,0,0,0,0,
1035,비동기모드_10G_NIC,2026-05-14 15:41:37.233,139,0,0,0,0,
1036,비동기모드_10G_NIC,2026-05-14 15:41:38.233,140,0,0,0,0,
1037,비동기모드_10G_NIC,2026-05-14 15:41:39.249,141,0,0,0,0,
1038,비동기모드_10G_NIC,2026-05-14 15:41:40.249,142,0,0,0,0,
1039,비동기모드_10G_NIC,2026-05-14 15:41:41.249,143,0,0,0,0,
1040,비동기모드_10G_NIC,2026-05-14 15:41:42.249,144,0,0,0,0,
1041,비동기모드_10G_NIC,2026-05-14 15:41:43.249,145,0,0,0,0,
1042,비동기모드_10G_NIC,2026-05-14 15:41:44.249,146,0,0,0,0,
1043,비동기모드_10G_NIC,2026-05-14 15:41:45.249,147,0,0,0,0,
1044,비동기모드_10G_NIC,2026-05-14 15:41:46.264,148,0,0,0,0,
1045,비동기모드_10G_NIC,2026-05-14 15:41:47.264,149,0,0,0,0,
1046,비동기모드_10G_NIC,2026-05-14 15:41:48.264,150,0,0,0,0,
1047,비동기모드_10G_NIC,2026-05-14 15:41:49.280,151,0,0,0,0,
1048,비동기모드_10G_NIC,2026-05-14 15:41:50.280,152,0,0,0,0,
1049,비동기모드_10G_NIC,2026-05-14 15:41:51.280,153,0,0,0,0,
1050,비동기모드_10G_NIC,2026-05-14 15:41:52.280,154,0,0,0,0,
1051,비동기모드_10G_NIC,2026-05-14 15:41:53.280,155,0,0,0,0,
1052,비동기모드_10G_NIC,2026-05-14 15:41:54.280,156,0,0,0,0,
1053,비동기모드_10G_NIC,2026-05-14 15:41:55.280,157,0,0,0,0,
1054,비동기모드_10G_NIC,2026-05-14 15:41:56.280,158,0,0,0,0,
1055,비동기모드_10G_NIC,2026-05-14 15:41:57.295,159,0,0,0,0,
1056,비동기모드_10G_NIC,2026-05-14 15:41:58.295,160,0,0,0,0,
1057,비동기모드_10G_NIC,2026-05-14 15:41:59.295,161,0,0,0,0,
1058,비동기모드_10G_NIC,2026-05-14 15:42:00.295,162,0,0,0,0,
1059,비동기모드_10G_NIC,2026-05-14 15:42:01.295,163,0,0,0,0,
1060,비동기모드_10G_NIC,2026-05-14 15:42:02.311,164,0,0,0,0,
1061,비동기모드_10G_NIC,2026-05-14 15:42:03.311,165,0,0,0,0,
1062,비동기모드_10G_NIC,2026-05-14 15:42:04.311,166,0,0,0,0,
1063,비동기모드_10G_NIC,2026-05-14 15:42:05.311,167,0,0,0,0,
1064,비동기모드_10G_NIC,2026-05-14 15:42:06.311,168,0,0,0,0,
1065,비동기모드_10G_NIC,2026-05-14 15:42:07.327,169,0,0,0,0,
1066,비동기모드_10G_NIC,2026-05-14 15:42:08.327,170,0,0,0,0,
1067,비동기모드_10G_NIC,2026-05-14 15:42:09.327,171,0,0,0,0,
1068,비동기모드_10G_NIC,2026-05-14 15:42:10.327,172,0,0,0,0,
1069,비동기모드_10G_NIC,2026-05-14 15:42:11.327,173,0,0,0,0,
1070,비동기모드_10G_NIC,2026-05-14 15:42:12.342,174,0,0,0,0,
1071,비동기모드_10G_NIC,2026-05-14 15:42:13.343,175,0,0,0,0,
1072,비동기모드_10G_NIC,2026-05-14 15:42:14.342,176,0,0,0,0,
1073,비동기모드_10G_NIC,2026-05-14 15:42:15.342,177,0,0,0,0,
1074,비동기모드_10G_NIC,2026-05-14 15:42:16.342,178,0,0,0,0,
1075,비동기모드_10G_NIC,2026-05-14 15:42:17.342,179,0,0,0,0,
1076,비동기모드_10G_NIC,2026-05-14 15:42:18.342,180,0,0,0,0,
1077,비동기모드_10G_NIC,2026-05-14 15:42:19.342,181,0,0,0,0,
1078,비동기모드_10G_NIC,2026-05-14 15:42:20.358,182,0,0,0,0,
1079,비동기모드_10G_NIC,2026-05-14 15:42:21.358,183,0,0,0,0,
1080,비동기모드_10G_NIC,2026-05-14 15:42:22.358,184,0,0,0,0,
1081,비동기모드_10G_NIC,2026-05-14 15:42:23.358,185,0,0,0,0,
1082,비동기모드_10G_NIC,2026-05-14 15:42:24.358,186,0,0,0,0,
1083,비동기모드_10G_NIC,2026-05-14 15:42:25.358,187,0,0,0,0,
1084,비동기모드_10G_NIC,2026-05-14 15:42:26.358,188,0,0,0,0,
1085,비동기모드_10G_NIC,2026-05-14 15:42:27.358,189,0,0,0,0,
1086,비동기모드_10G_NIC,2026-05-14 15:42:28.358,190,0,0,0,0,
1087,비동기모드_10G_NIC,2026-05-14 15:42:29.374,191,0,0,0,0,
1088,비동기모드_10G_NIC,2026-05-14 15:42:30.373,192,0,0,0,0,
1089,비동기모드_10G_NIC,2026-05-14 15:42:31.373,193,0,0,0,0,
1090,비동기모드_10G_NIC,2026-05-14 15:42:32.389,194,0,0,0,0,
1091,비동기모드_10G_NIC,2026-05-14 15:42:33.405,195,0,0,0,0,
1092,비동기모드_10G_NIC,2026-05-14 15:42:34.420,196,0,0,0,0,
1093,비동기모드_10G_NIC,2026-05-14 15:42:35.436,197,0,0,0,0,
1094,비동기모드_10G_NIC,2026-05-14 15:42:36.452,198,0,0,0,0,
1095,비동기모드_10G_NIC,2026-05-14 15:42:37.452,199,0,0,0,0,
1096,비동기모드_10G_NIC,2026-05-14 15:42:38.468,200,0,0,0,0,
1097,비동기모드_10G_NIC,2026-05-14 15:42:39.483,201,0,0,0,0,
1098,비동기모드_10G_NIC,2026-05-14 15:42:40.498,202,0,0,0,0,
1099,비동기모드_10G_NIC,2026-05-14 15:42:41.514,203,0,0,0,0,
1100,비동기모드_10G_NIC,2026-05-14 15:42:42.530,204,0,0,0,0,
1101,비동기모드_10G_NIC,2026-05-14 15:42:43.545,205,0,0,0,0,
1102,비동기모드_10G_NIC,2026-05-14 15:42:44.561,206,0,0,0,0,
1103,비동기모드_10G_NIC,2026-05-14 15:42:45.577,207,0,0,0,0,
1104,비동기모드_10G_NIC,2026-05-14 15:42:46.592,208,0,0,0,0,
1105,비동기모드_10G_NIC,2026-05-14 15:42:47.608,209,0,0,0,0,
1106,비동기모드_10G_NIC,2026-05-14 15:42:48.623,210,0,0,0,0,
1107,비동기모드_10G_NIC,2026-05-14 15:42:49.639,211,0,0,0,0,
1108,비동기모드_10G_NIC,2026-05-14 15:42:50.655,212,0,0,0,0,
1109,비동기모드_10G_NIC,2026-05-14 15:42:51.670,213,0,0,0,0,
1110,비동기모드_10G_NIC,2026-05-14 15:42:52.686,214,0,0,0,0,
1111,비동기모드_10G_NIC,2026-05-14 15:42:53.702,215,0,0,0,0,
1112,비동기모드_10G_NIC,2026-05-14 15:42:54.717,216,0,0,0,0,
1113,비동기모드_10G_NIC,2026-05-14 15:42:55.733,217,0,0,0,0,
1114,비동기모드_10G_NIC,2026-05-14 15:42:56.748,218,0,0,0,0,
1115,비동기모드_10G_NIC,2026-05-14 15:42:57.764,219,0,0,0,0,
1116,비동기모드_10G_NIC,2026-05-14 15:42:58.780,220,0,0,0,0,
1117,비동기모드_10G_NIC,2026-05-14 15:42:59.795,221,0,0,0,0,
1118,비동기모드_10G_NIC,2026-05-14 15:43:00.811,222,0,0,0,0,
1119,비동기모드_10G_NIC,2026-05-14 15:43:01.827,223,0,0,0,0,
1120,비동기모드_10G_NIC,2026-05-14 15:43:02.842,224,0,0,0,0,
1121,비동기모드_10G_NIC,2026-05-14 15:43:03.858,225,0,0,0,0,
1122,비동기모드_10G_NIC,2026-05-14 15:43:04.873,226,0,0,0,0,
1123,비동기모드_10G_NIC,2026-05-14 15:43:05.889,227,0,0,0,0,
1124,비동기모드_10G_NIC,2026-05-14 15:43:06.905,228,0,0,0,0,
1125,비동기모드_10G_NIC,2026-05-14 15:43:07.920,229,0,0,0,0,
1126,비동기모드_10G_NIC,2026-05-14 15:43:08.936,230,0,0,0,0,
1127,비동기모드_10G_NIC,2026-05-14 15:43:09.952,231,0,0,0,0,
1128,비동기모드_10G_NIC,2026-05-14 15:43:10.967,232,0,0,0,0,
1129,비동기모드_10G_NIC,2026-05-14 15:43:11.967,233,0,0,0,0,
1130,비동기모드_10G_NIC,2026-05-14 15:43:12.983,234,0,0,0,0,
1131,비동기모드_10G_NIC,2026-05-14 15:43:13.998,235,0,0,0,0,
1132,비동기모드_10G_NIC,2026-05-14 15:43:15.014,237,0,0,0,0,
1133,비동기모드_10G_NIC,2026-05-14 15:43:16.030,238,0,0,0,0,
1134,비동기모드_10G_NIC,2026-05-14 15:43:17.045,239,0,0,0,0,
1135,비동기모드_10G_NIC,2026-05-14 15:43:18.061,240,0,0,0,0,
1136,비동기모드_10G_NIC,2026-05-14 15:43:19.076,241,0,0,0,0,
1137,비동기모드_10G_NIC,2026-05-14 15:43:20.092,242,0,0,0,0,
1138,비동기모드_10G_NIC,2026-05-14 15:43:21.092,243,0,0,0,0,
1139,비동기모드_10G_NIC,2026-05-14 15:43:22.108,244,0,0,0,0,
1140,비동기모드_10G_NIC,2026-05-14 15:43:23.123,245,0,0,0,0,
1141,비동기모드_10G_NIC,2026-05-14 15:43:24.139,246,0,0,0,0,
1142,비동기모드_10G_NIC,2026-05-14 15:43:25.155,247,0,0,0,0,
1143,비동기모드_10G_NIC,2026-05-14 15:43:26.170,248,0,0,0,0,
1144,비동기모드_10G_NIC,2026-05-14 15:43:27.186,249,0,0,0,0,
1145,비동기모드_10G_NIC,2026-05-14 15:43:28.201,250,0,0,0,0,
1146,비동기모드_10G_NIC,2026-05-14 15:43:29.217,251,0,0,0,0,
1147,비동기모드_10G_NIC,2026-05-14 15:43:30.233,252,0,0,0,0,
1148,비동기모드_10G_NIC,2026-05-14 15:43:31.248,253,0,0,0,0,
1149,비동기모드_10G_NIC,2026-05-14 15:43:32.264,254,0,0,0,0,
1150,비동기모드_10G_NIC,2026-05-14 15:43:33.280,255,0,0,0,0,
1151,비동기모드_10G_NIC,2026-05-14 15:43:34.295,256,0,0,0,0,
1152,비동기모드_10G_NIC,2026-05-14 15:43:35.311,257,0,0,0,0,
1153,비동기모드_10G_NIC,2026-05-14 15:43:36.326,258,0,0,0,0,
1154,비동기모드_10G_NIC,2026-05-14 15:43:37.342,259,0,0,0,0,
1155,비동기모드_10G_NIC,2026-05-14 15:43:38.358,260,0,0,0,0,
1156,비동기모드_10G_NIC,2026-05-14 15:43:39.373,261,0,0,0,0,
1157,비동기모드_10G_NIC,2026-05-14 15:43:40.389,262,0,0,0,0,
1158,비동기모드_10G_NIC,2026-05-14 15:43:41.404,263,0,0,0,0,
1159,비동기모드_10G_NIC,2026-05-14 15:43:42.420,264,0,0,0,0,
1160,비동기모드_10G_NIC,2026-05-14 15:43:43.436,265,0,0,0,0,
1161,비동기모드_10G_NIC,2026-05-14 15:43:44.451,266,0,0,0,0,
1162,비동기모드_10G_NIC,2026-05-14 15:43:45.467,267,0,0,0,0,
1163,비동기모드_10G_NIC,2026-05-14 15:43:46.483,268,0,0,0,0,
1164,비동기모드_10G_NIC,2026-05-14 15:43:47.498,269,0,0,0,0,
1165,비동기모드_10G_NIC,2026-05-14 15:43:48.514,270,0,0,0,0,
1166,비동기모드_10G_NIC,2026-05-14 15:43:49.529,271,0,0,0,0,
1167,비동기모드_10G_NIC,2026-05-14 15:43:50.545,272,0,0,0,0,
1168,비동기모드_10G_NIC,2026-05-14 15:43:51.561,273,0,0,0,0,
1169,비동기모드_10G_NIC,2026-05-14 15:43:52.577,274,0,0,0,0,
1170,비동기모드_10G_NIC,2026-05-14 15:43:53.592,275,0,0,0,0,
1171,비동기모드_10G_NIC,2026-05-14 15:43:54.608,276,0,0,0,0,
1172,비동기모드_10G_NIC,2026-05-14 15:43:55.624,277,0,0,0,0,
1173,비동기모드_10G_NIC,2026-05-14 15:43:56.639,278,0,0,0,0,
1174,비동기모드_10G_NIC,2026-05-14 15:43:57.655,279,0,0,0,0,
1175,비동기모드_10G_NIC,2026-05-14 15:43:58.670,280,0,0,0,0,
1176,비동기모드_10G_NIC,2026-05-14 15:43:59.686,281,0,0,0,0,
1177,비동기모드_10G_NIC,2026-05-14 15:44:00.701,282,0,0,0,0,
1178,비동기모드_10G_NIC,2026-05-14 15:44:01.717,283,0,0,0,0,
1179,비동기모드_10G_NIC,2026-05-14 15:44:02.733,284,0,0,0,0,
1180,비동기모드_10G_NIC,2026-05-14 15:44:03.748,285,0,0,0,0,
1181,비동기모드_10G_NIC,2026-05-14 15:44:04.764,286,0,0,0,0,
1182,비동기모드_10G_NIC,2026-05-14 15:44:05.779,287,0,0,0,0,
1183,비동기모드_10G_NIC,2026-05-14 15:44:06.795,288,0,0,0,0,
1184,비동기모드_10G_NIC,2026-05-14 15:44:07.811,289,0,0,0,0,
1185,비동기모드_10G_NIC,2026-05-14 15:44:08.826,290,0,0,0,0,
1186,비동기모드_10G_NIC,2026-05-14 15:44:09.842,291,0,0,0,0,
1187,비동기모드_10G_NIC,2026-05-14 15:44:10.858,292,0,0,0,0,
1188,비동기모드_10G_NIC,2026-05-14 15:44:11.873,293,0,0,0,0,
1189,비동기모드_10G_NIC,2026-05-14 15:44:12.889,294,0,0,0,0,
1190,비동기모드_10G_NIC,2026-05-14 15:44:13.905,295,0,0,0,0,
1191,비동기모드_10G_NIC,2026-05-14 15:44:14.920,296,0,0,0,0,
1192,비동기모드_10G_NIC,2026-05-14 15:44:15.936,297,0,0,0,0,
1193,비동기모드_10G_NIC,2026-05-14 15:44:16.952,298,0,0,0,0,
1194,비동기모드_10G_NIC,2026-05-14 15:44:17.967,299,0,0,0,0,
1195,비동기모드_10G_NIC,2026-05-14 15:44:18.983,300,0,0,0,0,
